2017-04-01,61
2017-04-02,84
2017-04-03,69
2017-04-04,52
2017-04-05,44
2017-04-06,44
2017-04-07,40
2017-04-08,50
2017-04-09,38
2017-04-10,30
2017-04-11,47
2017-04-12,57
2017-04-13,45
2017-04-14,47
2017-04-15,46
2017-04-16,54
2017-04-17,62
2017-04-01,61
2017-04-02,84
2017-04-03,69
2017-04-04,52
2017-04-05,44
2017-04-06,44
2017-04-07,40
2017-04-08,50
2017-04-09,38
2017-04-10,30
2017-04-11,47
2017-04-12,57
2017-04-13,45
2017-04-14,47
2017-04-15,46
2017-04-16,54
2017-04-17,62
2017-04-01,61
2017-04-02,84
2017-04-03,69
2017-04-04,52
2017-04-05,44
2017-04-06,44
2017-04-07,40
2017-04-08,50
2017-04-09,38
2017-04-10,30
2017-04-11,47
2017-04-12,57
2017-04-13,45
2017-04-14,47
2017-04-15,46
2017-04-16,54
2017-04-17,62
2017-04-01,61
2017-04-02,84
2017-04-03,69
2017-04-04,52
2017-04-05,44
2017-04-06,44
2017-04-07,40
2017-04-08,50
2017-04-09,38
2017-04-10,30
2017-04-11,47
2017-04-12,57
2017-04-13,45
2017-04-14,47
2017-04-15,46
2017-04-16,54
2017-04-17,62
