2017-04-01,36
2017-04-02,55
2017-04-03,63
2017-04-04,61
2017-04-05,49
2017-04-06,41
2017-04-07,42
2017-04-08,53
2017-04-09,41
2017-04-10,36
2017-04-11,32
2017-04-12,18
2017-04-13,30
2017-04-14,41
2017-04-15,45
2017-04-16,48
2017-04-17,42
2017-04-01,36
2017-04-02,55
2017-04-03,63
2017-04-04,61
2017-04-05,49
2017-04-06,41
2017-04-07,42
2017-04-08,53
2017-04-09,41
2017-04-10,36
2017-04-11,32
2017-04-12,18
2017-04-13,30
2017-04-14,41
2017-04-15,45
2017-04-16,48
2017-04-17,42
2017-04-01,36
2017-04-02,55
2017-04-03,63
2017-04-04,61
2017-04-05,49
2017-04-06,41
2017-04-07,42
2017-04-08,53
2017-04-09,41
2017-04-10,36
2017-04-11,32
2017-04-12,18
2017-04-13,30
2017-04-14,41
2017-04-15,45
2017-04-16,48
2017-04-17,42
2017-04-01,36
2017-04-02,55
2017-04-03,63
2017-04-04,61
2017-04-05,49
2017-04-06,41
2017-04-07,42
2017-04-08,53
2017-04-09,41
2017-04-10,36
2017-04-11,32
2017-04-12,18
2017-04-13,30
2017-04-14,41
2017-04-15,45
2017-04-16,48
2017-04-17,42
