2017-04-01,57
2017-04-02,66
2017-04-03,44
2017-04-04,52
2017-04-05,55
2017-04-06,77
2017-04-07,58
2017-04-08,33
2017-04-09,22
2017-04-10,30
2017-04-11,43
2017-04-12,54
2017-04-13,68
2017-04-14,73
2017-04-15,63
2017-04-16,39
2017-04-17,61
2017-04-01,57
2017-04-02,66
2017-04-03,44
2017-04-04,52
2017-04-05,55
2017-04-06,77
2017-04-07,58
2017-04-08,33
2017-04-09,22
2017-04-10,30
2017-04-11,43
2017-04-12,54
2017-04-13,68
2017-04-14,73
2017-04-15,63
2017-04-16,39
2017-04-17,61
2017-04-01,57
2017-04-02,66
2017-04-03,44
2017-04-04,52
2017-04-05,55
2017-04-06,77
2017-04-07,58
2017-04-08,33
2017-04-09,22
2017-04-10,30
2017-04-11,43
2017-04-12,54
2017-04-13,68
2017-04-14,73
2017-04-15,63
2017-04-16,39
2017-04-17,61
2017-04-01,57
2017-04-02,66
2017-04-03,44
2017-04-04,52
2017-04-05,55
2017-04-06,77
2017-04-07,58
2017-04-08,33
2017-04-09,22
2017-04-10,30
2017-04-11,43
2017-04-12,54
2017-04-13,68
2017-04-14,73
2017-04-15,63
2017-04-16,39
2017-04-17,61
