2017-04-01,87
2017-04-02,105
2017-04-03,94
2017-04-04,65
2017-04-05,43
2017-04-06,77
2017-04-07,48
2017-04-08,64
2017-04-09,72
2017-04-10,74
2017-04-11,69
2017-04-12,75
2017-04-13,91
2017-04-14,62
2017-04-15,73
2017-04-16,74
2017-04-17,62
2017-04-01,87
2017-04-02,105
2017-04-03,94
2017-04-04,65
2017-04-05,43
2017-04-06,77
2017-04-07,48
2017-04-08,64
2017-04-09,72
2017-04-10,74
2017-04-11,69
2017-04-12,75
2017-04-13,91
2017-04-14,62
2017-04-15,73
2017-04-16,74
2017-04-17,62
2017-04-01,87
2017-04-02,105
2017-04-03,94
2017-04-04,65
2017-04-05,43
2017-04-06,77
2017-04-07,48
2017-04-08,64
2017-04-09,72
2017-04-10,74
2017-04-11,69
2017-04-12,75
2017-04-13,91
2017-04-14,62
2017-04-15,73
2017-04-16,74
2017-04-17,62
2017-04-01,87
2017-04-02,105
2017-04-03,94
2017-04-04,65
2017-04-05,43
2017-04-06,77
2017-04-07,48
2017-04-08,64
2017-04-09,72
2017-04-10,74
2017-04-11,69
2017-04-12,75
2017-04-13,91
2017-04-14,62
2017-04-15,73
2017-04-16,74
2017-04-17,62
