2017-04-01,93
2017-04-02,106
2017-04-03,138
2017-04-04,105
2017-04-05,138
2017-04-06,178
2017-04-07,203
2017-04-08,164
2017-04-09,66
2017-04-10,126
2017-04-11,117
2017-04-12,170
2017-04-13,139
2017-04-14,116
2017-04-15,135
2017-04-16,87
2017-04-17,144
2017-04-01,93
2017-04-02,106
2017-04-03,138
2017-04-04,105
2017-04-05,138
2017-04-06,178
2017-04-07,203
2017-04-08,164
2017-04-09,66
2017-04-10,126
2017-04-11,117
2017-04-12,170
2017-04-13,139
2017-04-14,116
2017-04-15,135
2017-04-16,87
2017-04-17,144
2017-04-01,93
2017-04-02,106
2017-04-03,138
2017-04-04,105
2017-04-05,138
2017-04-06,178
2017-04-07,203
2017-04-08,164
2017-04-09,66
2017-04-10,126
2017-04-11,117
2017-04-12,170
2017-04-13,139
2017-04-14,116
2017-04-15,135
2017-04-16,87
2017-04-17,144
2017-04-01,93
2017-04-02,106
2017-04-03,138
2017-04-04,105
2017-04-05,138
2017-04-06,178
2017-04-07,203
2017-04-08,164
2017-04-09,66
2017-04-10,126
2017-04-11,117
2017-04-12,170
2017-04-13,139
2017-04-14,116
2017-04-15,135
2017-04-16,87
2017-04-17,144
