2017-04-01,72
2017-04-02,72
2017-04-03,72
2017-04-04,101
2017-04-05,90
2017-04-06,86
2017-04-07,82
2017-04-08,67
2017-04-09,48
2017-04-10,49
2017-04-11,56
2017-04-12,65
2017-04-13,65
2017-04-14,62
2017-04-15,82
2017-04-16,69
2017-04-17,49
2017-04-01,72
2017-04-02,72
2017-04-03,72
2017-04-04,101
2017-04-05,90
2017-04-06,86
2017-04-07,82
2017-04-08,67
2017-04-09,48
2017-04-10,49
2017-04-11,56
2017-04-12,65
2017-04-13,65
2017-04-14,62
2017-04-15,82
2017-04-16,69
2017-04-17,49
2017-04-01,72
2017-04-02,72
2017-04-03,72
2017-04-04,101
2017-04-05,90
2017-04-06,86
2017-04-07,82
2017-04-08,67
2017-04-09,48
2017-04-10,49
2017-04-11,56
2017-04-12,65
2017-04-13,65
2017-04-14,62
2017-04-15,82
2017-04-16,69
2017-04-17,49
2017-04-01,72
2017-04-02,72
2017-04-03,72
2017-04-04,101
2017-04-05,90
2017-04-06,86
2017-04-07,82
2017-04-08,67
2017-04-09,48
2017-04-10,49
2017-04-11,56
2017-04-12,65
2017-04-13,65
2017-04-14,62
2017-04-15,82
2017-04-16,69
2017-04-17,49
