2017-04-01,56
2017-04-02,55
2017-04-03,53
2017-04-04,58
2017-04-05,68
2017-04-06,68
2017-04-07,43
2017-04-08,40
2017-04-09,24
2017-04-10,19
2017-04-11,29
2017-04-12,56
2017-04-13,57
2017-04-14,57
2017-04-15,50
2017-04-16,45
2017-04-17,34
2017-04-01,56
2017-04-02,55
2017-04-03,53
2017-04-04,58
2017-04-05,68
2017-04-06,68
2017-04-07,43
2017-04-08,40
2017-04-09,24
2017-04-10,19
2017-04-11,29
2017-04-12,56
2017-04-13,57
2017-04-14,57
2017-04-15,50
2017-04-16,45
2017-04-17,34
2017-04-01,56
2017-04-02,55
2017-04-03,53
2017-04-04,58
2017-04-05,68
2017-04-06,68
2017-04-07,43
2017-04-08,40
2017-04-09,24
2017-04-10,19
2017-04-11,29
2017-04-12,56
2017-04-13,57
2017-04-14,57
2017-04-15,50
2017-04-16,45
2017-04-17,34
2017-04-01,56
2017-04-02,55
2017-04-03,53
2017-04-04,58
2017-04-05,68
2017-04-06,68
2017-04-07,43
2017-04-08,40
2017-04-09,24
2017-04-10,19
2017-04-11,29
2017-04-12,56
2017-04-13,57
2017-04-14,57
2017-04-15,50
2017-04-16,45
2017-04-17,34
