2017-04-01,42
2017-04-02,77
2017-04-03,71
2017-04-04,58
2017-04-05,55
2017-04-06,47
2017-04-07,44
2017-04-08,32
2017-04-09,30
2017-04-10,37
2017-04-11,37
2017-04-12,34
2017-04-13,49
2017-04-14,78
2017-04-15,52
2017-04-16,42
2017-04-17,38
2017-04-01,42
2017-04-02,77
2017-04-03,71
2017-04-04,58
2017-04-05,55
2017-04-06,47
2017-04-07,44
2017-04-08,32
2017-04-09,30
2017-04-10,37
2017-04-11,37
2017-04-12,34
2017-04-13,49
2017-04-14,78
2017-04-15,52
2017-04-16,42
2017-04-17,38
2017-04-01,42
2017-04-02,77
2017-04-03,71
2017-04-04,58
2017-04-05,55
2017-04-06,47
2017-04-07,44
2017-04-08,32
2017-04-09,30
2017-04-10,37
2017-04-11,37
2017-04-12,34
2017-04-13,49
2017-04-14,78
2017-04-15,52
2017-04-16,42
2017-04-17,38
2017-04-01,42
2017-04-02,77
2017-04-03,71
2017-04-04,58
2017-04-05,55
2017-04-06,47
2017-04-07,44
2017-04-08,32
2017-04-09,30
2017-04-10,37
2017-04-11,37
2017-04-12,34
2017-04-13,49
2017-04-14,78
2017-04-15,52
2017-04-16,42
2017-04-17,38
